,First Name,Last Name,Street Address,State,Postal Code,Email,Status,Recruit_id
2973,Roberta,Ford,6672 Urban Court Arvada ,CO ,80004,Roberta.Ford@gmail.com,Yellow Light,80977d56e7aae840bdc59ffb66de26456e79169b
2974,Donald,Soto,4000 Albemarle Street Northwest Washington ,DC ,20016,Donald.Soto@gmail.com,Yellow Light,d9fa9d7b15a20fb22fd0e13deea0efa20dacb0de
2975,Ronnie,Smith,1238 Roanwood Way Concord ,CA ,94521,Ronnie.Smith@gmail.com,Yellow Light,d07fadf8c219058508eac1d511282072bbaf616f
2976,Diane,Wagner,1902 6th Street Northwest Washington ,DC ,20001,Diane.Wagner@gmail.com,Red Light,1756c8ba04145b589f49f6da0eedb0e644fc091e
2977,Michael,Smith,637 Britannia Drive Vallejo ,CA ,94591,Michael.Smith@gmail.com,Green Light,f7ef37b360963830c0f5786ba5730f96021c428b
2978,Jesse,Wimer,1122 McDaniel Street Sun City Center ,FL ,33573,Jesse.Wimer@gmail.com,Yellow Light,77190470a953165e8a8a13275a81ab69ec3a609a
2979,Howard,Feldman,2868 Peak Road Wheelock ,VT ,05851,Howard.Feldman@gmail.com,Yellow Light,5662ab26894749038274e79caf97657d9662f57f
2980,Daniel,Westbrook,325 Alexander Drive Lynn Haven ,FL ,32444,Daniel.Westbrook@gmail.com,Red Light,4d4c1039ae725269f3ea10eccfe9452153fcd58f
2981,William,Boehmke,6123 West Marlette Avenue Glendale ,AZ ,85301,William.Boehmke@gmail.com,Yellow Light,4f12be5b4e3a29e5acbd9737def78d13d13b475e
2982,Jay,Wilkerson,467 Biscayne Avenue Northwest Palm Bay ,FL ,32907,Jay.Wilkerson@gmail.com,Green Light,b4507ba8aa3591273b8e7a12214c86e72706a0b9
2983,Deborah,Petti,9740 Rhythm Road Midwest City ,OK ,73130,Deborah.Petti@gmail.com,Green Light,2ce25cb44c192f85ef86ba28803830540795cd09
2984,Claretha,Eklund,19416 Barclay Road Castro Valley ,CA ,94546,Claretha.Eklund@gmail.com,Red Light,2062bc74d570e50303b46c9d4398d5e384d3e36c
2985,Wilbur,Gentry,7822 West Peppertree Lane Glendale ,AZ ,85303,Wilbur.Gentry@gmail.com,Green Light,5aad79537c9c47bb1b7ae98fdbc2452236241c23
2986,Gladys,Romero,701 West 36th Avenue Anchorage ,AK ,99503,Gladys.Romero@gmail.com,Yellow Light,c646fba87289be6b0051f87db73ee0381b22d1b4
2987,Kevin,Statler,26 Battery Drive Tybee Island ,GA ,31328,Kevin.Statler@gmail.com,Yellow Light,5c4d77754e4133459346fefced55fa6b13a9f976
2988,Juan,Piccinone,1222 Arcade Boulevard Sacramento ,CA ,95815,Juan.Piccinone@gmail.com,Green Light,8e399428fda5c0847832eb5ffcdcc3c989be2ef5
2989,Brian,Hackworth,38 Milford Street Medway ,MA ,02053,Brian.Hackworth@gmail.com,Yellow Light,656a87ad7b9b32779cde11d382b0603c13fe2eda
2990,Bianca,Brown,527 Birch Mountain Road Manchester ,CT ,06040,Bianca.Brown@gmail.com,Yellow Light,d4ab1ed81554ff120d467ba2ffe86a7452cde6a2
2991,John,Wilson,2042 High Street Oakland ,CA ,94601,John.Wilson@gmail.com,Red Light,f35c0f5d137677456b6acb33ff50b5286c738f39
2992,Kimberly,Curles,311 South Panama Street Montgomery ,AL ,36107,Kimberly.Curles@gmail.com,Green Light,b9d3875e5ae6c1719a879cf4f4b286bffcf47df9
2993,Rodger,Hearne,2203 West 24th Street Panama City ,FL ,32405,Rodger.Hearne@gmail.com,Red Light,593fa6b002afca091dfd056aaa46d330cb70f941
2994,Linda,Boutte,632 Belmar Drive Edmond ,OK ,73025,Linda.Boutte@gmail.com,Green Light,ae89726ca7d093b24e67745625c8a1ef0c5e76eb
2995,Margarita,Ferra,13213 Spanish Moss Road Savannah ,GA ,31419,Margarita.Ferra@gmail.com,Green Light,b1e0a18c309e10010e1923bc796a22f1e570f0f1
2996,Amanda,Anderson,4960 Paddock Club Drive Montgomery ,AL ,36116,Amanda.Anderson@gmail.com,Green Light,34ecbaea174b5215644d3f9dc85a37c4909b2274
2997,Peter,Yielding,2707 Wendell Avenue Louisville ,KY ,40205,Peter.Yielding@gmail.com,Yellow Light,9cb5fc2fadbd180895ce414e7d6eccd6326787f3
2998,Thomas,Kowalczyk,813 Holt Grove Court Nashville ,TN ,37211,Thomas.Kowalczyk@gmail.com,Green Light,fadec05205a523bb94b1e73e0ada4e0c08b5e092
2999,Marguerite,Stathopoulos,788 Williamson Road Montgomery ,AL ,36109,Marguerite.Stathopoulos@gmail.com,Yellow Light,bd1a36f2720ae6c2a57c815cfc140b511af369db
3000,John,Welch,1250 Pram Place Annapolis ,MD ,21403,John.Welch@gmail.com,Green Light,790f12cb25570063b293f935fd4639e09248fcb5
3001,Rafael,Cole,29 East Avenue Colchester ,VT ,05446,Rafael.Cole@gmail.com,Yellow Light,53361520fad9b64cc882a7c8817f75c99b1a10c7
3002,Joseph,Ceaser,718 Dutchmans Court Nashville ,TN ,37076,Joseph.Ceaser@gmail.com,Yellow Light,46412532e969a8fd053a1eeab95456317e5aab57
3003,William,Jackman,811 River Dell Drive Louisville ,KY ,40206,William.Jackman@gmail.com,Green Light,f11d8484dd0b443a37ebfd9272afbd5a66d5a161
3004,Helen,Janssen,20000 North 57th Avenue Glendale ,AZ ,85308,Helen.Janssen@gmail.com,Green Light,7899f417b6844d80e464719654bef50c823efe24
3005,Kevin,Richardson,5615 West Acoma Drive Glendale ,AZ ,85306,Kevin.Richardson@gmail.com,Red Light,5a637c74121229fbb818d56c1811af9e8138ed75
3006,Richard,Huff,29104 Quartz Lane Tollhouse ,CA ,93667,Richard.Huff@gmail.com,Green Light,b291c522891f192dba2859201fc0a4714383e453
3007,Erin,Creagh,320 Union Station Way Calera ,AL ,35040,Erin.Creagh@gmail.com,Yellow Light,ae8d7ca205dc93453ab30eaa66537920c1749444
3008,Francis,Maffei,1637 Delphil Street Pueblo ,CO ,81006,Francis.Maffei@gmail.com,Red Light,af08842f7220c83cf9f40a729b436d5a2736173b
3009,Susan,Byun,6073 Harlan Street Arvada ,CO ,80003,Susan.Byun@gmail.com,Yellow Light,2a338c1e9a30a5a587292a21e13a68033229e0f1
3010,Thomas,Alcott,4214 Ashleywood Court Louisville ,KY ,40241,Thomas.Alcott@gmail.com,Yellow Light,acf6d8c3ea1f6ddd243c889177bfa932fa652761
3011,Mary,Bevington,912 Countryside Lane Montgomery ,AL ,36117,Mary.Bevington@gmail.com,Red Light,0b0db29d0289dfb835ef7d919f6c7b875e974c15
3012,William,Lowe,10304 North 179th Drive Waddell ,AZ ,85355,William.Lowe@gmail.com,Green Light,c035516ce0b3c0bd2758fdb4e14e0360ae8121a2
3013,Dorothy,Krueger,8221 Surf Drive Panama City ,FL ,32408,Dorothy.Krueger@gmail.com,Red Light,15864f9d02fcf5c8897506b6e17cb128b09ab1dd
3014,Damon,Ruiz,1636 Briarview Court Severn ,MD ,21144,Damon.Ruiz@gmail.com,Green Light,629c05df0875e3fa6c62303bfec61182e3ff229c
3015,Donald,Buchanan,3311 Wiley Post Loop Anchorage ,AK ,99517,Donald.Buchanan@gmail.com,Green Light,38e11307018e2f71bccf512ca45e1ed42c64fbf2
3016,Jeff,Brewton,134 Butternut Road Manchester ,CT ,06040,Jeff.Brewton@gmail.com,Red Light,cbe50ec6696a7e0d856362da18b5a77da7422342
3017,Steven,Alonzo,204 North Holt Street Montgomery ,AL ,36104,Steven.Alonzo@gmail.com,Red Light,3e6c726bdf7f9399b1b630c8be22f355eccf7ed6
3018,Lori,Belanger,106 Varnum Street Northwest Washington ,DC ,20011,Lori.Belanger@gmail.com,Yellow Light,6cda6863cf3e386eb2cff211e612171a240677af
3019,Jodi,Gomez,2 Ambelwood Way Savannah ,GA ,31411,Jodi.Gomez@gmail.com,Red Light,1c057a69de1b232ae2dc0c5ef56fa95014c5da68
3020,Joyce,Whitemore,6007 Yarrow Street Arvada ,CO ,80004,Joyce.Whitemore@gmail.com,Green Light,c79b47c6bc9f7c56fb6482579a0aa90611849b56
3021,Mario,Walling,814 Keswick Boulevard Louisville ,KY ,40217,Mario.Walling@gmail.com,Yellow Light,6add2c8f71483b37cb9f960cb9020c81d1851762
3022,John,Owens,119 Antioch Pike Nashville ,TN ,37211,John.Owens@gmail.com,Yellow Light,0a6967a6029e75bc368cb5c595abd7bf361e77f6
3023,Melvin,Cantrell,9036 Calico Court Hesperia ,CA ,92344,Melvin.Cantrell@gmail.com,Red Light,1607ac46b799003d07ee8859a129c0422c238444
3024,Ross,Autry,9209 Eupora Court Jeffersontown ,KY ,40299,Ross.Autry@gmail.com,Red Light,eb46ac97258e5b63f4f853f183badc86316dbefa
3025,Jeremy,Jones,918 Cheryl Ann Circle Hayward ,CA ,94544,Jeremy.Jones@gmail.com,Green Light,f9ec0161238fb6145f29d349dd6d350662fd7da2
3026,Jimmie,Crawford,38252 Farwell Drive Fremont ,CA ,94536,Jimmie.Crawford@gmail.com,Green Light,6968ec3a71828d877b024f0d9027044a75128452
3027,William,Pratt,2426 East Onyx Trail Fayetteville ,AR ,72701,William.Pratt@gmail.com,Red Light,e0bf3b918e767636e7abd1449a5e87f58fcd4968
3028,Fabian,Hendershot,12403 Deerfield Road Savannah ,GA ,31419,Fabian.Hendershot@gmail.com,Red Light,e89cc1b986f08e0f80adba639826f11737968bff
3029,Frederick,Alli,103 Chevis Road Savannah ,GA ,31419,Frederick.Alli@gmail.com,Red Light,6f1ffaa47a8cf60a4488a6339d47e97af47b8b59
3030,Joseph,Beatty,788 Williamson Road Montgomery ,AL ,36109,Joseph.Beatty@gmail.com,Yellow Light,8c89e56d04f4c4c99ec0ba83b5d43d1bb757016f
3031,David,Smith,1428 Flatwood Court Crofton ,MD ,21114,David.Smith@gmail.com,Green Light,7ef3a93d19013a9100080a5219e3701c46225dcc
3032,Bernadette,Massie,5039 North 57th Avenue Glendale ,AZ ,85301,Bernadette.Massie@gmail.com,Red Light,69d8616c99ff9e7c0987215befe8baed118347af
3033,Robert,Robinson,7981 Robinson Way Arvada ,CO ,80004,Robert.Robinson@gmail.com,Yellow Light,ba4a0c0592a021e91502f5c4c63e32aed6acf33d
3034,Justin,Acevedo,8800 Cordell Circle Anchorage ,AK ,99502,Justin.Acevedo@gmail.com,Yellow Light,094c495f3bf537a8c2aa621f511352e49e6c7825
3035,Stanley,Gordon,26 Battery Drive Tybee Island ,GA ,31328,Stanley.Gordon@gmail.com,Red Light,d1bff6e6878d13553aaf2b393d3df8a800cdfda4
3036,Sandra,Callahan,4 Conti Circle Barre ,VT ,05641,Sandra.Callahan@gmail.com,Yellow Light,0d3402ed7505e3b7955a84bcebeeec7e124b69d0
3037,Fred,Burns,525 Middle Turnpike West Manchester ,CT ,06040,Fred.Burns@gmail.com,Yellow Light,7735b52fcc7b687b8509ba39ff300d4d37c4ae7f
3038,Louis,Taylor,653 Stratton Arlington Road Stratton ,VT ,05360,Louis.Taylor@gmail.com,Red Light,3b33577be19ff2dbfd5a826955bf529d1432b547
3039,Joshua,Begay,1259 Everett Avenue Louisville ,KY ,40204,Joshua.Begay@gmail.com,Red Light,5760ce72529871e443d6cb85bdeb2465688e213c
3040,Joan,Clark,14347 Corvallis Street San Leandro ,CA ,94579,Joan.Clark@gmail.com,Green Light,4d78c8788e4571221086feab8271b58ed1d1dd18
3041,Juan,Mcdonald,19259 North 61st Drive Glendale ,AZ ,85308,Juan.Mcdonald@gmail.com,Green Light,3d4ea32b4b680b9d4b9aed0c91e69ca2b2f1a8ef
3042,Linda,Deleon,4607 Artelia Drive Nashville ,TN ,37013,Linda.Deleon@gmail.com,Green Light,c394c8db529950aac18db47e484db132db491e94
3043,Charles,Offutt,3231 North Kings Cross Fayetteville ,AR ,72703,Charles.Offutt@gmail.com,Green Light,6a0390071666d1c68b177bffd5c3a29641467a81
3044,Jeri,Sayed,4511 Sloat Road Fremont ,CA ,94538,Jeri.Sayed@gmail.com,Green Light,86c6941075d7c3ffe9b9e73b6821a235b5ccb164
3045,Damien,Taylor,131 Kent Drive Manchester ,CT ,06042,Damien.Taylor@gmail.com,Green Light,32c17df6d0945e0c96d3162863c940344a922fef
3046,Ron,Berardi,714 East 33rd Street Savannah ,GA ,31401,Ron.Berardi@gmail.com,Yellow Light,d72f354b388276f964d1af08cc356c686ef9072e
3047,Mary,Wolford,1433 Bretton View Road Annapolis ,MD ,21409,Mary.Wolford@gmail.com,Red Light,4cae4eb48caf180de5b47d7debc79723b021ff76
3048,Patricia,Rodriguez,10508 Kovats Court Louisville ,KY ,40223,Patricia.Rodriguez@gmail.com,Green Light,ed93a60b5b24780879f19b5c5f52eb9ae341093b
3049,Robert,Bubrig,200 Redwood Road Manchester ,CT ,06040,Robert.Bubrig@gmail.com,Green Light,c29886508841de145e48781ad0f5817e05d2a407
3050,Sylvia,Payne,1701 18th Avenue South Nashville ,TN ,37212,Sylvia.Payne@gmail.com,Green Light,d40721f3846da1392f3159c6cd6ed29a5e1b0602
3051,Charles,Winfield,4 Orchard Street Manchester ,CT ,06040,Charles.Winfield@gmail.com,Yellow Light,932514a837e43a6945e1572056f654d6dc9f14db
3052,Hilda,Cagney,4728 Rockland Trail Nashville ,TN ,37013,Hilda.Cagney@gmail.com,Red Light,60ff24ec9f66068c8008829d32a680e69b2ca2d7
3053,Mitchell,Schrandt,10400 Royal Oak Road Oakland ,CA ,94605,Mitchell.Schrandt@gmail.com,Green Light,10287adf5aa68379fa639111788dc3338f70ca71
3054,Katherine,Shrader,427 Gulf View Drive Panama City Beach ,FL ,32413,Katherine.Shrader@gmail.com,Red Light,30a3ee37fd7b40d2203c93a0f17e17238dc71655
3055,Thomas,Chau,707 Pinkston Street Montgomery ,AL ,36109,Thomas.Chau@gmail.com,Green Light,b0ec3596f1588aa8189409d2ccc4564d51bce727
3056,Betsy,Shakir,717 Joseph Avenue Nashville ,TN ,37207,Betsy.Shakir@gmail.com,Yellow Light,0109b49fb66ed98f53972773a84d09f4745022e0
3057,Ricky,Maskell,2 Thompson Road Manchester ,CT ,06040,Ricky.Maskell@gmail.com,Green Light,5ee64bf8ad5c33aa3df48a521c2acb394cc915f5
3058,James,Cannon,535 Saddlewood Lane Montgomery ,AL ,36109,James.Cannon@gmail.com,Yellow Light,dffbe4e6cb4f01e2bfe0213ef6ed44fa7aa7bbac
3059,Mildred,Means,2903 West 31st Avenue Anchorage ,AK ,99517,Mildred.Means@gmail.com,Yellow Light,5c17a005b229cdbce1f50849ab25bf03d169a4ee
3060,Vernon,Ramey,7131 North 67th Avenue Glendale ,AZ ,85301,Vernon.Ramey@gmail.com,Green Light,575430043be0f00c875205dab8df27e5e2ab5cfe
3061,Sheila,Cheng,981 Groton Long Point Road Groton ,CT ,06340,Sheila.Cheng@gmail.com,Green Light,ae74718c52b0d19ed8ec37eb8cc30bb445d16dc8
3062,Florence,Valenti,241 Methuen Street Lowell ,MA ,01850,Florence.Valenti@gmail.com,Green Light,f7a6c544a7ade33dd9d9afdcc47567f58574f7f7
3063,My,Golden,1259 Everett Avenue Louisville ,KY ,40204,My.Golden@gmail.com,Red Light,e75f72d14d3675b097990d06ea2747421ba5c3a5
3064,Harry,Martinez,776 Morrill Road Danville ,VT ,05828,Harry.Martinez@gmail.com,Green Light,75b11a11ef7b71068c56ab9349754bb3558e16f3
3065,Lucille,Williams,629 Debbie Drive Nashville ,TN ,37076,Lucille.Williams@gmail.com,Red Light,7c4b1529ea73a28307fb7461b49a5946629c1ff6
3066,Kate,Brannon,101 Mustang Drive San Luis Obispo ,CA ,93405,Kate.Brannon@gmail.com,Green Light,8fa619f3d6af18ecb37d85f2a326dce96f6d0790
3067,Arnold,Baker,7 Maple Hill Road Aquinnah ,MA ,02535,Arnold.Baker@gmail.com,Yellow Light,69ffa1bdb6f23a11d568f59a675e1a44675ef1d1
3068,Frances,Sechrist,915 Hargrove Street Ardmore ,OK ,73401,Frances.Sechrist@gmail.com,Yellow Light,499080a342ffec50774d28f42917fd49eb239580
3069,Gwendolyn,Milligan,2849 Leawood Drive Anchorage ,AK ,99502,Gwendolyn.Milligan@gmail.com,Yellow Light,4dcc4030ab762acc3c4f7cd3b800056a5d9da1cb
3070,Allan,Halcomb,4438 Maine Avenue Baldwin Park ,CA ,91706,Allan.Halcomb@gmail.com,Yellow Light,ef9f9d429db2088c4e9cbf7d6854500bde4d9306
3071,Robby,Johnsen,2036 Gorgas Street Montgomery ,AL ,36106,Robby.Johnsen@gmail.com,Yellow Light,ee109d92cbecd291931ea7a850c2789cfb30c4e3
3072,Roger,Lowman,36043 Soapberry Commons Fremont ,CA ,94536,Roger.Lowman@gmail.com,Green Light,fcb356498d9b60b2441382df3ff3b332b9ddc48d
3073,Anthony,Foushee,43 Main Street Essex ,VT ,05452,Anthony.Foushee@gmail.com,Yellow Light,5545ffeef424a65310a68f53deed53bde7e94270
3074,Dan,Scott,8159 West 81st Avenue Arvada ,CO ,80005,Dan.Scott@gmail.com,Green Light,f6e1c3ee76bc8d49fc6174861b3ffea56d38ff00
3075,Christine,Pollock,10841 Sutter Circle Sutter Creek ,CA ,95685,Christine.Pollock@gmail.com,Red Light,1b9497eeb97b9b9c9e89c1776d286ca0741c3203
3076,Lyndsey,Bryson,5436 Dorbrandt Street Anchorage ,AK ,99518,Lyndsey.Bryson@gmail.com,Red Light,34773d277a5b99c8bb94c46627ee5d7347085ffa
3077,Bruce,Delaney,43 Henderson Avenue Savannah ,GA ,31406,Bruce.Delaney@gmail.com,Yellow Light,788f5c87be9f8c4da7a81459c65a21b9fbef4091
3078,Leslie,Vaneck,4385 Wares Ferry Road Montgomery ,AL ,36109,Leslie.Vaneck@gmail.com,Red Light,d276a490ee46b0b30e181fc89b2ff87826b8fc99
3079,David,Bolin,468 Raymond Drive Ione ,CA ,95640,David.Bolin@gmail.com,Red Light,289c9c7af14bcce84aee5b4acca9a97bc957dfe3
3080,Dorothy,Thomas,460 Woodbridge Street Manchester ,CT ,06042,Dorothy.Thomas@gmail.com,Yellow Light,94f0047628be3a413a7ba20e3ab56d0a4170786c
3081,Donnie,Jones,2527 Lisenby Avenue Panama City ,FL ,32405,Donnie.Jones@gmail.com,Yellow Light,3594d97832a46ca73c0f93c5a66c0ad74c135b20
3082,Kristy,Niceswander,5529 East Saddleridge Drive Fayetteville ,AR ,72703,Kristy.Niceswander@gmail.com,Green Light,806a1032b7ab109a0f8d84f0e2d8e3568dd00c96
3083,Donald,Betterman,327 Fairway Boulevard Panama City Beach ,FL ,32407,Donald.Betterman@gmail.com,Red Light,762267b13737aebde2aa675dab32f2d7a36ceb20
3084,William,Everett,7910 Ralston Road Arvada ,CO ,80002,William.Everett@gmail.com,Yellow Light,dc9dbb42271b9b6d32303be9f9fa55442b4c7e3e
3085,Ella,Linder,85 Hokum Rock Road Dennis ,MA ,02638,Ella.Linder@gmail.com,Green Light,c550f741f0fb8c7a876521075f3938230fb1bdf3
3086,Arlie,Ranson,1416 Ridgewood Avenue Panama City ,FL ,32404,Arlie.Ranson@gmail.com,Red Light,016a85b084c6658a5d1b4cf2f2b32f22ed43be33
3087,Carmen,Hysom,480 Keene Road Walden ,VT ,05836,Carmen.Hysom@gmail.com,Green Light,79c878dd69121ea5d23bbda901d06c2e6985bf1f
3088,Michael,Bukhari,713 Millard Fuller Drive Montgomery ,AL ,36110,Michael.Bukhari@gmail.com,Red Light,7641fa0b3904e8ae6bd875ea58d761461d327b96
3089,Rubi,Cobb,3420 Northwest 41st Street Oklahoma City ,OK ,73112,Rubi.Cobb@gmail.com,Green Light,c34f6bb6d895758e881828207cd965d26923c3e2
3090,Lena,Gamache,89 Augusta Drive Fayetteville ,AR ,72703,Lena.Gamache@gmail.com,Red Light,41995a8a8af26bffeb1ebbea8f0e1e3e17db5058
3091,Sophia,Best,319 West Silverwood Drive Midwest City ,OK ,73110,Sophia.Best@gmail.com,Red Light,4701d98485dc8ebf5d33ffab8263a5a8d08c29d4
3092,Clarence,Pearsall,117 Adelaide Road Manchester ,CT ,06040,Clarence.Pearsall@gmail.com,Green Light,ef46c9f55ac6878abce288b073303d6e559eaefd
3093,Richard,Modica,1635 Generals Highway Annapolis ,MD ,21401,Richard.Modica@gmail.com,Green Light,2ceadc4ee4cb15a18080da0f91a34965f22d723b
3094,Elizabeth,Garcia,30 Tanner Street Manchester ,CT ,06042,Elizabeth.Garcia@gmail.com,Green Light,3291924dd6196f65395fb3c3ec951605877af499
3095,Donald,Graser,3604 Ridgehaven Drive Midwest City ,OK ,73110,Donald.Graser@gmail.com,Yellow Light,4c1cffdf78da6402cb972370c4d0be72ad4435cd
3096,Kevin,Mignot,31130 Meadowbrook Avenue Hayward ,CA ,94544,Kevin.Mignot@gmail.com,Green Light,2cd1782bad4b06bc6a88c31074985ad201fc2901
3097,Joseph,Musial,16412 Eastwood Cut Off Road Louisville ,KY ,40245,Joseph.Musial@gmail.com,Green Light,73420257652175eebbeae3eb7d5aca6ab1c5b4d4
3098,Dorothy,Goodwin,150 Somersby Boulevard Pooler ,GA ,31322,Dorothy.Goodwin@gmail.com,Green Light,8d7caf79efa5538c0a82b219ba8b0bc39925ff28
3099,Teressa,Lawrence,8398 West Denton Lane Glendale ,AZ ,85305,Teressa.Lawrence@gmail.com,Green Light,14fe22adfc24c8d92e92ce047a882aa9efb73e8a
3100,Carol,Tornow,1429 Harrison Avenue Panama City ,FL ,32401,Carol.Tornow@gmail.com,Green Light,100709f8c2aca0c8213de2fa076aeaeafd4ca349
3101,Anita,Herbert,70 East Terrace South Burlington ,VT ,05403,Anita.Herbert@gmail.com,Red Light,d4d070c8ad898cba142e025e16f865deea113f04
3102,Kenneth,Martin,3483 Canyon Creek Drive San Jose ,CA ,95132,Kenneth.Martin@gmail.com,Green Light,b173ca3d22b2fb2f1173b0f63832eb93867c71b0
3103,George,Fontaine,85 Hokum Rock Road Dennis ,MA ,02638,George.Fontaine@gmail.com,Red Light,f3e800387e5c9cf2536a995400cd67295160c3d9
3104,Alesha,Miller,1643 North Jordan Lane Fayetteville ,AR ,72703,Alesha.Miller@gmail.com,Green Light,6795ff2146b9aa4ce7cd329918efaafc17825ed1
3105,Armando,Young,4876 Norris Road Fremont ,CA ,94536,Armando.Young@gmail.com,Yellow Light,396ae252484ccaca1cdc32246731573d07d17e4a
3106,Laura,Ohno,145 Saint John Street Manchester ,CT ,06040,Laura.Ohno@gmail.com,Red Light,5245addc22ba7028a469d7c190a994cb41447ef2
3107,Lois,Peralta,82 Fairfield Street Manchester ,CT ,06040,Lois.Peralta@gmail.com,Red Light,793a8c11942ad3b65a0b532ccf27a7f7786f683e
3108,Wanda,Scribner,1426 C Street Southeast Washington ,DC ,20003,Wanda.Scribner@gmail.com,Green Light,0ab56ccd49cd72feb0ff0dc10b2e3af08cb2ef23
3109,Evelyn,Rodriguez,341 Oakland Street Manchester ,CT ,06042,Evelyn.Rodriguez@gmail.com,Green Light,82c077a817ac7a98ff7fabc3897eb7eefe0dcd62
3110,Curtis,Schoolfield,26 Garfield Street Bristol ,VT ,05443,Curtis.Schoolfield@gmail.com,Red Light,3171dd67d3ef9bb653585420b29fc813776c2020
3111,Paris,Caldwell,3810 Camp Ground Road Louisville ,KY ,40211,Paris.Caldwell@gmail.com,Green Light,c046428b2030f1137c34e4e2c250442199833d52
3112,Sheila,Price,25800 Industrial Boulevard Hayward ,CA ,94545,Sheila.Price@gmail.com,Green Light,a2691f7cb73b0c9a3be5fd735e6c44dc70f67ca1
3113,Perry,Kennett,460 Woodbridge Street Manchester ,CT ,06042,Perry.Kennett@gmail.com,Yellow Light,f6d50d05915fdec7dc4b8c1626256349122fe627
3114,Isaac,Spitz,760 11th Street Southeast Washington ,DC ,20003,Isaac.Spitz@gmail.com,Green Light,670de6b442124ce1ea86be8e2dbe2f638f85a967
3115,Ellis,Wiedenheft,756 Neponset Street Norwood ,MA ,02062,Ellis.Wiedenheft@gmail.com,Red Light,1c72a06026d85e475c3f51e6938390e035f38e1d
3116,Sam,Powell,110 Lenoak Drive Louisville ,KY ,40214,Sam.Powell@gmail.com,Green Light,1c044513a6afbd44689d6ee0ec9938c29373116e
3117,Nancy,Bergstresser,7256 West 84th Way Arvada ,CO ,80003,Nancy.Bergstresser@gmail.com,Red Light,5db6a4cdc1a56477188322068999756b1ec8bb16
3118,Betty,Cheek,475 Maple Street Holyoke ,MA ,01040,Betty.Cheek@gmail.com,Red Light,b19b8e040674c9d98962b5deea54bc82937f4a7b
3119,Alyssa,Wilson,4052 Brandywine Pointe Boulevard Nashville ,TN ,37138,Alyssa.Wilson@gmail.com,Yellow Light,b0762b28d61f59ab9cda5ff02fb6a302a6eab351
3120,Lena,Johnson,7405 River Park Drive Nashville ,TN ,37221,Lena.Johnson@gmail.com,Red Light,9eeff40f1e00384976645fb9e7e62f903809f29a
3121,Nick,Lancaster,600 West North Street Fayetteville ,AR ,72701,Nick.Lancaster@gmail.com,Green Light,b5c1310d5f44976972d66438d2332732eda37bf9
3122,Debra,Sawyer,4510 Eastern Avenue Northeast Washington ,DC ,20018,Debra.Sawyer@gmail.com,Red Light,08c9bc61d514d67c971a010b910c9d5df4fcc859
3123,Donald,Spanton,9712 Stream View Trail Louisville ,KY ,40258,Donald.Spanton@gmail.com,Yellow Light,69533b44084497cc774e7f5caa06c0d73f0df0a6
3124,Lori,Clark,231 South Kimbrel Avenue Panama City ,FL ,32404,Lori.Clark@gmail.com,Green Light,037bb19b2f613534eb57cceb4251fcaeb63927c4
3125,Doreen,Paynes,2212 Greenville Street Montgomery ,AL ,36107,Doreen.Paynes@gmail.com,Red Light,514cf41fcf2a05be2154efca77694d25156fd35a
3126,Arlene,Snow,7310 East Chester Heights Circle Anchorage ,AK ,99504,Arlene.Snow@gmail.com,Green Light,57607f72a6a32f71c7342b9bb78b71a97b91a5ff
3127,George,Garcia,13525 West Stella Lane Litchfield Park ,AZ ,85340,George.Garcia@gmail.com,Yellow Light,837f99a7557b08a71ceae63ec96055af88b6c7c6
3128,David,Rottenberg,20 Hacker Street Worcester ,MA ,01603,David.Rottenberg@gmail.com,Green Light,adff74a57d61dbd9b18798a18531eb225846e51e
3129,Curtis,Tarbox,619 West 19th Avenue Anchorage ,AK ,99503,Curtis.Tarbox@gmail.com,Yellow Light,b54226c2dd4abdbe38ad781834007c41a130d410
3130,Veronica,Wiegand,3500 15th Street Northeast Washington ,DC ,20017,Veronica.Wiegand@gmail.com,Red Light,8de64815e2a3bb3c4092e852d047327c434c7b13
3131,Mary,West,2505 Shadow Lane Nashville ,TN ,37216,Mary.West@gmail.com,Red Light,8f2cb20503c5d3b6d98a1f439595055aefc44b0a
3132,Dustin,Hudson,22572 Toreador Drive Salinas ,CA ,93908,Dustin.Hudson@gmail.com,Yellow Light,6f03e3c406381d999c596d26e449397bc60d6c3f
3133,Terry,Griffith,112 Coleman Boulevard Savannah ,GA ,31408,Terry.Griffith@gmail.com,Yellow Light,3c9727e99861ca4f820823e1414a62c3d5988c5c
