,Date,First Name,Last Name,Street Address,State,Postal Code,Email,Status,Notes,Recruit_id,Trainer_id
2856,04/07/2020,Violet,Salo,4 Conti Circle Barre ,VT ,05641,Violet.Salo@gmail.com,Green Light,N/A,57f003abb9a98c69008c39c3114d1e2bfef12631,f1abd670358e036c31296e66b3b66c382ac00812
2857,03/07/2021,Brian,Hurst,4 Glen Circle Glen Burnie ,MD ,21060,Brian.Hurst@gmail.com,Yellow Light,N/A,d9309860325c6212d3931badf7a16b2e91e4d575,0ade7c2cf97f75d009975f4d720d1fa6c19f4897
2858,08/22/2020,Frances,Watts,62 High Street Manchester ,CT ,06040,Frances.Watts@gmail.com,Green Light,N/A,b92348eb0ee96a9ab393f3e8a416312ebc14a7e9,64e095fe763fc62418378753f9402623bea9e227
2859,09/21/2020,Robert,Lira,2040 Innes Circle Anchorage ,AK ,99515,Robert.Lira@gmail.com,Yellow Light,N/A,a9b13f134773752b6e1bde4b0b316e800a8d571f,fc074d501302eb2b93e2554793fcaf50b3bf7291
2860,06/04/2021,Brian,Ledford,9 South Pinyon Point Fayetteville ,AR ,72701,Brian.Ledford@gmail.com,Yellow Light,N/A,fd8d2abee97f99085e013e666f32693c31a25143,cb4e5208b4cd87268b208e49452ed6e89a68e0b8
2861,06/20/2021,Harriet,Murphy,775 47th Street Oakland ,CA ,94609,Harriet.Murphy@gmail.com,Yellow Light,N/A,38ab210a5cbbefa7969693cbd8b6e12df5f7d92a,c1dfd96eea8cc2b62785275bca38ac261256e278
2862,08/26/2020,William,Carver,1109 East Glenn Lane Fayetteville ,AR ,72703,William.Carver@gmail.com,Red Light,N/A,0ad44c449a06df3494c7fe8b12cbadd5f18838a7,0ade7c2cf97f75d009975f4d720d1fa6c19f4897
2863,04/29/2022,Bernard,Prieto,525 Middle Turnpike West Manchester ,CT ,06040,Bernard.Prieto@gmail.com,Green Light,N/A,a3e3532cab28f75a83f8a3f437676594a96bd656,91032ad7bbcb6cf72875e8e8207dcfba80173f7c
2864,09/10/2022,John,Gannon,4221 Thompson Avenue Anchorage ,AK ,99508,John.Gannon@gmail.com,Yellow Light,N/A,2fa5d5c81943d0db4ba4501a53d6b00b82b12bdf,f6e1126cedebf23e1463aee73f9df08783640400
2865,04/27/2021,Eric,Rauser,3138 Banneker Drive Northeast Washington ,DC ,20018,Eric.Rauser@gmail.com,Yellow Light,N/A,af5b76e76bacad670ddf79e88979ffc24d22dddb,cb4e5208b4cd87268b208e49452ed6e89a68e0b8
2866,08/30/2021,Jill,Daniels,20117 Lucas Avenue Anchorage ,AK ,99577,Jill.Daniels@gmail.com,Red Light,N/A,84556f4b87b1cd664081f99700be4b95d1d86130,c1dfd96eea8cc2b62785275bca38ac261256e278
2867,04/16/2022,Margaret,Coleman,319 West Silverwood Drive Midwest City ,OK ,73110,Margaret.Coleman@gmail.com,Yellow Light,N/A,e4a250e5cabcfb1316e944150ed4a9aa9eb102ec,91032ad7bbcb6cf72875e8e8207dcfba80173f7c
2868,01/19/2022,Charles,Neagle,645 Malaga Place Panama City Beach ,FL ,32413,Charles.Neagle@gmail.com,Green Light,N/A,e5afea0a16eca0cf2f047bfdfcf0a3b96d565885,761f22b2c1593d0bb87e0b606f990ba4974706de
2869,06/17/2023,Judith,Howe,6740 Van Gordon Street Arvada ,CO ,80004,Judith.Howe@gmail.com,Green Light,N/A,a08c12fda002b811236cfa296b5b51ff5f1aecf2,472b07b9fcf2c2451e8781e944bf5f77cd8457c8
2870,02/16/2021,Samantha,Webb,8709 Peeble Lane Louisville ,KY ,40272,Samantha.Webb@gmail.com,Yellow Light,N/A,59028ea2f5ae05d5b60f9d60774b1d74536b998d,c1dfd96eea8cc2b62785275bca38ac261256e278
2871,01/10/2023,Bradford,Satterwhite,904 Shepherd Street Northwest Washington ,DC ,20011,Bradford.Satterwhite@gmail.com,Green Light,N/A,0047ac0934828ad310b62cac7e100a8a4730c64a,fe2ef495a1152561572949784c16bf23abb28057
2872,07/10/2023,Michelle,Chase,6821 Northwest 25th Street Bethany ,OK ,73008,Michelle.Chase@gmail.com,Green Light,N/A,2b5ff743a66cb49bd6fa997b4896dd661bee20a5,0a57cb53ba59c46fc4b692527a38a87c78d84028
2873,05/15/2020,Jennifer,Resendez,165 New Hampshire Avenue Somerset ,MA ,02726,Jennifer.Resendez@gmail.com,Green Light,N/A,c08bf872c2e9862aaabbcf3f1efcd01e0a27a144,356a192b7913b04c54574d18c28d46e6395428ab
2874,01/25/2020,Simonne,Alves,1606 Trevilian Way Louisville ,KY ,40205,Simonne.Alves@gmail.com,Green Light,N/A,f7cee10395c2ecb8b2a06d79bc4b4067466974c8,f6e1126cedebf23e1463aee73f9df08783640400
2875,03/20/2020,Maria,Mcdonald,6516 Nile Circle Arvada ,CO ,80007,Maria.Mcdonald@gmail.com,Yellow Light,N/A,09798474161c5b626ec78f9ca6cdbe84ffa0476b,7b52009b64fd0a2a49e6d8a939753077792b0554
2876,09/10/2022,Danny,Payne,17 Gregory Street Middleton ,MA ,01949,Danny.Payne@gmail.com,Green Light,N/A,b4ccaee500a75461aa877b53a56479dcab12090d,9e6a55b6b4563e652a23be9d623ca5055c356940
2877,10/17/2020,Mary,Fair,25538 Calaroga Avenue Hayward ,CA ,94545,Mary.Fair@gmail.com,Red Light,N/A,c8e77c5bcbbe8a5a1c9de4b666fcbc5738cb5e19,4d134bc072212ace2df385dae143139da74ec0ef
2878,01/13/2021,Stephanie,Hicks,5038 North Cimarron Drive Beverly Hills ,FL ,34465,Stephanie.Hicks@gmail.com,Green Light,N/A,2a1952f5784245e65854828c9afdbb26fe506422,356a192b7913b04c54574d18c28d46e6395428ab
2879,07/17/2022,Dean,Lachance,16040 North 67th Drive Peoria ,AZ ,85382,Dean.Lachance@gmail.com,Yellow Light,N/A,c7b378a9b3e5d8fb4b57fa06f4b7ce4b8fe3a1f1,d435a6cdd786300dff204ee7c2ef942d3e9034e2
2880,04/26/2023,Leslie,Richardson,50 Winthrop Avenue Lawrence ,MA ,01843,Leslie.Richardson@gmail.com,Yellow Light,N/A,f202f55beb1969db62b818e75ba90a622e472edd,f1f836cb4ea6efb2a0b1b99f41ad8b103eff4b59
2881,11/04/2021,Evelyn,Mitchell,9827 Davenport Avenue Youngstown ,FL ,32466,Evelyn.Mitchell@gmail.com,Green Light,N/A,bd665c8949e92258a549697653f78c8b60db532c,bd307a3ec329e10a2cff8fb87480823da114f8f4
2882,12/28/2022,Michael,Swigart,1711 Lore Road Anchorage ,AK ,99507,Michael.Swigart@gmail.com,Yellow Light,N/A,a33895294293caa671e8bfd2399d10d5f8c70a53,ca3512f4dfa95a03169c5a670a4c91a19b3077b4
2883,06/06/2023,Jessica,Stewart,1124 Frederick Douglass Avenue Oklahoma City ,OK ,73117,Jessica.Stewart@gmail.com,Green Light,N/A,be8bceca14764322f6069971883951846930e1a9,2e01e17467891f7c933dbaa00e1459d23db3fe4f
2884,05/29/2022,John,Gomez,822 Bowden Street Savannah ,GA ,31415,John.Gomez@gmail.com,Red Light,N/A,2587ce7a0d0895a4d425bf071213d94c3dcc46bb,827bfc458708f0b442009c9c9836f7e4b65557fb
2885,06/15/2023,Olga,Dennis,200 Edson Road Windham ,VT ,05359,Olga.Dennis@gmail.com,Green Light,N/A,9b75df188758d6e79c448e613c8d3c10006fbe07,b3f0c7f6bb763af1be91d9e74eabfeb199dc1f1f
2886,04/10/2023,Kimberly,Pate,243 McKee Street Manchester ,CT ,06040,Kimberly.Pate@gmail.com,Green Light,N/A,441e3714b594846f91cba928e80836db1cfe5a19,17ba0791499db908433b80f37c5fbc89b870084b
2887,10/25/2021,Kathryn,Brown,247 Summit Street Manchester ,CT ,06042,Kathryn.Brown@gmail.com,Green Light,N/A,8da44981992debcd7c984e4e61ac068902bc0a2d,77de68daecd823babbb58edb1c8e14d7106e83bb
2888,10/27/2021,Ray,Jones,5650 West 60th Avenue Arvada ,CO ,80003,Ray.Jones@gmail.com,Red Light,N/A,1f6009f12ae3f6273be294568957d97c27bd91af,12c6fc06c99a462375eeb3f43dfd832b08ca9e17
2889,10/04/2022,Kelsey,Christensen,4920 Quonset Drive Sacramento ,CA ,95820,Kelsey.Christensen@gmail.com,Red Light,N/A,fbb2070aa7ebdb597bf1f4c1641fff8166003fd1,0286dd552c9bea9a69ecb3759e7b94777635514b
2890,05/13/2021,Richard,Damato,13066 North 56th Avenue Glendale ,AZ ,85304,Richard.Damato@gmail.com,Green Light,N/A,db5b2ed0b8e3ee951c11c3553f65dff51259dd7d,0ade7c2cf97f75d009975f4d720d1fa6c19f4897
2891,11/17/2021,Michael,Jacques,833 50th Place Northeast Washington ,DC ,20019,Michael.Jacques@gmail.com,Red Light,N/A,200099e9a3afb7e43b244d66aae8ab8fc2d66636,b1d5781111d84f7b3fe45a0852e59758cd7a87e5
2892,10/10/2021,Kyle,Shaw,2347 Glen Eagle Drive Northfield ,KY ,40222,Kyle.Shaw@gmail.com,Red Light,N/A,8b39a887c67ed9a37f547d7132ce58e9c1b149ac,fc074d501302eb2b93e2554793fcaf50b3bf7291
2893,06/21/2021,George,Archambault,1424 Winter Avenue Louisville ,KY ,40204,George.Archambault@gmail.com,Yellow Light,N/A,f571b31916c1193b96ac274c5c1aa45a05062585,d435a6cdd786300dff204ee7c2ef942d3e9034e2
2894,11/19/2022,Ginger,Seitz,207 Spruce Street Manchester ,CT ,06040,Ginger.Seitz@gmail.com,Red Light,N/A,cf81e5849a17ba68cfc347a84bd94492360a3142,0716d9708d321ffb6a00818614779e779925365c
2895,03/04/2020,Rick,Wright,2902 Flint Street Union City ,CA ,94587,Rick.Wright@gmail.com,Green Light,N/A,c4ad784d83ce32966f9cf4bb63b56a8c8d522236,972a67c48192728a34979d9a35164c1295401b71
2896,07/21/2020,David,Marinese,152 Bissell Street Manchester ,CT ,06040,David.Marinese@gmail.com,Green Light,N/A,79f92d4406b0be8659ed8caee7521db0681febbe,da4b9237bacccdf19c0760cab7aec4a8359010b0
2897,12/15/2022,Jacob,Burrell,8142 Mallard Shore Drive Laurel ,MD ,20724,Jacob.Burrell@gmail.com,Red Light,N/A,f247ea0c22987960e78e7c5786232d7170b97acc,d435a6cdd786300dff204ee7c2ef942d3e9034e2
2898,06/28/2023,James,Brimage,13360 West 83rd Place Arvada ,CO ,80005,James.Brimage@gmail.com,Green Light,N/A,a1645ca7914a878315af8783a16964da7826cca0,c1dfd96eea8cc2b62785275bca38ac261256e278
2899,04/02/2022,Stephen,Solomon,1643 Oxford Street Berkeley ,CA ,94709,Stephen.Solomon@gmail.com,Red Light,N/A,006b452845b6ef59fd2a08425c248d13e252e120,761f22b2c1593d0bb87e0b606f990ba4974706de
2900,03/12/2020,Erin,Romie,1330 North Mission Boulevard Fayetteville ,AR ,72701,Erin.Romie@gmail.com,Yellow Light,N/A,bbcc6422547e8ad4b07dc1f7fdde43e8a771cf8a,12c6fc06c99a462375eeb3f43dfd832b08ca9e17
2901,07/31/2021,Forrest,Stiegman,3601 South Portland Avenue Oklahoma City ,OK ,73119,Forrest.Stiegman@gmail.com,Yellow Light,N/A,225d3d1c58c3c16ad6fb50a7118a5b7fd6d2e875,5b384ce32d8cdef02bc3a139d4cac0a22bb029e8
2902,08/01/2020,Kathy,Haney,11 North Vineyard Drive Pueblo West ,CO ,81007,Kathy.Haney@gmail.com,Red Light,N/A,57b7bc0ec2a458173a98f0be210f1d67dc190bd9,761f22b2c1593d0bb87e0b606f990ba4974706de
2903,11/19/2020,Laura,Miller,1954 Wilson Court Mountain View ,CA ,94040,Laura.Miller@gmail.com,Yellow Light,N/A,987dee930b806679dfe4b09cdde9152f2e8fd53d,7b52009b64fd0a2a49e6d8a939753077792b0554
2904,04/29/2020,Mary,Miller,1821 Catalpa Way Hayward ,CA ,94545,Mary.Miller@gmail.com,Yellow Light,N/A,da5d835f4b16cd0dd89c2094a0ef70c7ff0d1c4f,e1822db470e60d090affd0956d743cb0e7cdf113
2905,08/17/2021,Juan,Pate,5300 Robinwood Road Louisville ,KY ,40218,Juan.Pate@gmail.com,Green Light,N/A,6f7a5f46e14f97a85468956084c134445ab8646a,9e6a55b6b4563e652a23be9d623ca5055c356940
2906,02/28/2022,Frank,Bryan,1481 Stannage Avenue Berkeley ,CA ,94702,Frank.Bryan@gmail.com,Green Light,N/A,b15dcb4bbae5c5f25ab81758c14afd888efa7791,d435a6cdd786300dff204ee7c2ef942d3e9034e2
2907,09/03/2021,Diane,Rutherford,13417 West Marlette Court Litchfield Park ,AZ ,85340,Diane.Rutherford@gmail.com,Green Light,N/A,d6201d7b4c54c413302026b3e1e06cd13f2ac9ab,92cfceb39d57d914ed8b14d0e37643de0797ae56
2908,10/03/2022,Charlie,Radsky,7966 Chase Circle Arvada ,CO ,80003,Charlie.Radsky@gmail.com,Red Light,N/A,aaad0b45b42900b41f9e3a5bdc3c3c8f6ad93f8c,ca3512f4dfa95a03169c5a670a4c91a19b3077b4
2909,07/01/2022,George,Davis,2134 West Mills Drive Orange ,CA ,92868,George.Davis@gmail.com,Green Light,N/A,6c2e0882f537c79969c3122973b881d96eec8b99,ac3478d69a3c81fa62e60f5c3696165a4e5e6ac4
2910,04/25/2022,John,Vasques,22352 North 67th Drive Glendale ,AZ ,85310,John.Vasques@gmail.com,Green Light,N/A,861081ceeb59ac2794c3b7d46d5047a5e5026272,77de68daecd823babbb58edb1c8e14d7106e83bb
2911,04/05/2020,Lois,Terry,7549 Delancey Street Youngstown ,FL ,32466,Lois.Terry@gmail.com,Yellow Light,N/A,3c0c5287388d72c422eab240d76d1826f526a872,77de68daecd823babbb58edb1c8e14d7106e83bb
2912,11/04/2021,Charles,Jackson,632 Belmar Drive Edmond ,OK ,73025,Charles.Jackson@gmail.com,Yellow Light,N/A,4636d6da0948fce8a36eaa16f211a18ae9c7fd33,da4b9237bacccdf19c0760cab7aec4a8359010b0
2913,07/06/2022,Sunday,Jefferies,2835 Jed Road Escondido ,CA ,92027,Sunday.Jefferies@gmail.com,Yellow Light,N/A,4cec5eb171ed4d72545bb6bdd6f1c0e63da87917,4d134bc072212ace2df385dae143139da74ec0ef
2914,07/13/2021,Nida,Riser,513 Habberton Road Fayetteville ,AR ,72703,Nida.Riser@gmail.com,Yellow Light,N/A,0bed430d866449213f7e53c01269d950fbe3a30b,f1f836cb4ea6efb2a0b1b99f41ad8b103eff4b59
2915,04/15/2023,Elizabeth,Ressler,14 Tranquil Place Pooler ,GA ,31322,Elizabeth.Ressler@gmail.com,Green Light,N/A,057bb6e7210c0fe8aa4a9e80d0e0a7ec232d8662,b6692ea5df920cad691c20319a6fffd7a4a766b8
2916,07/13/2021,Ralph,Knutson,12245 West 71st Place Arvada ,CO ,80004,Ralph.Knutson@gmail.com,Yellow Light,N/A,101ae36e079c3ce629cb374097d9d4ea10b00c51,fb644351560d8296fe6da332236b1f8d61b2828a
2917,01/02/2020,William,England,7912 Depew Street Arvada ,CO ,80003,William.England@gmail.com,Green Light,N/A,ecd8391ed5296a309d56f6951d176018f5a5428e,cb4e5208b4cd87268b208e49452ed6e89a68e0b8
2918,02/11/2020,Rhonda,Stelter,400 South 28th Street Louisville ,KY ,40212,Rhonda.Stelter@gmail.com,Yellow Light,N/A,ae66b2fab01a701fe2758e96e389bc44cbaa943e,0ade7c2cf97f75d009975f4d720d1fa6c19f4897
2919,03/27/2020,John,Heuser,5436 Dorbrandt Street Anchorage ,AK ,99518,John.Heuser@gmail.com,Yellow Light,N/A,67bed6fa5cd32d366190f80d3093db2724e85218,1b6453892473a467d07372d45eb05abc2031647a
2920,11/19/2022,Ricky,Guard,2765 North Barcelona Avenue Fayetteville ,AR ,72703,Ricky.Guard@gmail.com,Yellow Light,N/A,83b9dbc36d02fff6123d6af089ae898c1768333e,da4b9237bacccdf19c0760cab7aec4a8359010b0
2921,01/10/2023,George,Almonte,6604 West Montebello Avenue Glendale ,AZ ,85301,George.Almonte@gmail.com,Yellow Light,N/A,6110a1de72927a23d7ab109dd10a29dbb920ef36,5b384ce32d8cdef02bc3a139d4cac0a22bb029e8
2922,08/13/2022,Matthew,Naranjo,6622 West Mescal Street Glendale ,AZ ,85304,Matthew.Naranjo@gmail.com,Red Light,N/A,184ee9d96ea355e80258f0c0c72e0e21f06c7c42,91032ad7bbcb6cf72875e8e8207dcfba80173f7c
2923,08/24/2022,Barry,Vargas,4052 Brandywine Pointe Boulevard Nashville ,TN ,37138,Barry.Vargas@gmail.com,Green Light,N/A,83ccfbc03e787ab7c4861b9c3d437e360a3aac07,da4b9237bacccdf19c0760cab7aec4a8359010b0
2924,10/23/2021,Corey,Brown,4486 U.S. 5 Newport ,VT ,05855,Corey.Brown@gmail.com,Yellow Light,N/A,840a5b311a94f456a3ece41b2175b4250f9a4803,d435a6cdd786300dff204ee7c2ef942d3e9034e2
2925,04/13/2022,Alicia,Duty,2307 East 72nd Avenue Anchorage ,AK ,99507,Alicia.Duty@gmail.com,Red Light,N/A,fea76451532ad8e57a8c983acf9794bde5768018,22d200f8670dbdb3e253a90eee5098477c95c23d
2926,12/09/2021,Phillip,Boring,5222 Nick Road Shady Side ,MD ,20764,Phillip.Boring@gmail.com,Yellow Light,N/A,f4ea7c4e13d07a4e9835c4feb4ce0a5b477e9290,bc33ea4e26e5e1af1408321416956113a4658763
2927,01/30/2020,Pamela,Beach,99 Summer Street Manchester ,CT ,06040,Pamela.Beach@gmail.com,Red Light,N/A,a1ff5e5c9bbbae5a8bc94325f5c1f3b86d0078ec,91032ad7bbcb6cf72875e8e8207dcfba80173f7c
2928,11/03/2022,Samuel,Yanko,7758 Betty Louise Drive Panama City ,FL ,32404,Samuel.Yanko@gmail.com,Yellow Light,N/A,d1448dcfabfb85672e7f9b42317e431350ef6801,64e095fe763fc62418378753f9402623bea9e227
2929,02/19/2020,Robert,Smith,2613 Southeast 50th Street Oklahoma City ,OK ,73129,Robert.Smith@gmail.com,Green Light,N/A,0a508e793bb35d1d5e78dc98aa4c62bf5213a623,972a67c48192728a34979d9a35164c1295401b71
2930,07/21/2021,Junior,Dettman,45 Heathcote Circle Savannah ,GA ,31405,Junior.Dettman@gmail.com,Red Light,N/A,ddd56ad3e86eaa8295a5a914ff6747615bbe703f,1b6453892473a467d07372d45eb05abc2031647a
2931,02/01/2020,Walter,Sindelar,8325 Northwest 19th Street Oklahoma City ,OK ,73127,Walter.Sindelar@gmail.com,Yellow Light,N/A,fe81e312cb024d2f74e42e6f20cfa64f97b3eac7,92cfceb39d57d914ed8b14d0e37643de0797ae56
2932,07/19/2022,Jami,Lovell,11901 Northern Raven Drive Anchorage ,AK ,99516,Jami.Lovell@gmail.com,Yellow Light,N/A,5e7bb8c426b210f9014687c0cca81b56b5119ece,9e6a55b6b4563e652a23be9d623ca5055c356940
2933,05/04/2022,Robert,Raderstorf,2721 Lindsay Avenue Louisville ,KY ,40206,Robert.Raderstorf@gmail.com,Red Light,N/A,5871ca6ad74ea57c5ece873f5bd0f62c64adcbe8,22d200f8670dbdb3e253a90eee5098477c95c23d
2934,12/01/2022,Edward,Norman,22825 North 74th Lane Glendale ,AZ ,85310,Edward.Norman@gmail.com,Red Light,N/A,13517ee156bc6490ec9471a53effdc1099cb300d,9e6a55b6b4563e652a23be9d623ca5055c356940
2935,08/05/2020,Ralph,Phillips,10129 Spring Gate Drive Louisville ,KY ,40241,Ralph.Phillips@gmail.com,Yellow Light,N/A,e822a0676615e4f913a52cb527e4bd79f2dbeed3,0286dd552c9bea9a69ecb3759e7b94777635514b
2936,10/30/2020,Enrique,Bennett,2330 39th Street Northwest Washington ,DC ,20007,Enrique.Bennett@gmail.com,Yellow Light,N/A,98c6ef92a0759e2a4cb72dec2b76062c6408b0cb,5b384ce32d8cdef02bc3a139d4cac0a22bb029e8
2937,01/05/2020,Michael,Garrison,804 Dry Creek Road Goodlettsville ,TN ,37072,Michael.Garrison@gmail.com,Green Light,N/A,07e85c1c96b4f581846889ee905990f0403d5fad,e1822db470e60d090affd0956d743cb0e7cdf113
2938,03/09/2020,Mike,Cobb,5614 Kipling Parkway Arvada ,CO ,80002,Mike.Cobb@gmail.com,Yellow Light,N/A,fca4aaac9e64d1fdcf2b42bbacea1e6923bccf3a,d435a6cdd786300dff204ee7c2ef942d3e9034e2
2939,02/13/2021,Ida,Gillespie,814 Keswick Boulevard Louisville ,KY ,40217,Ida.Gillespie@gmail.com,Red Light,N/A,2021154c0b5062413335fc872d0867de1ef7b0c7,ac3478d69a3c81fa62e60f5c3696165a4e5e6ac4
2940,01/26/2022,Jennifer,Michl,15 Cranberry Hill Road Thetford ,VT ,05043,Jennifer.Michl@gmail.com,Yellow Light,N/A,cbe155742f809b97d3849e5242cb964f53fe37a5,cb4e5208b4cd87268b208e49452ed6e89a68e0b8
2941,11/28/2020,Robert,Ayres,5073 West 65th Place Arvada ,CO ,80003,Robert.Ayres@gmail.com,Red Light,N/A,f12b5bd1ea77843a23f96d0af2d5a6098705e749,e1822db470e60d090affd0956d743cb0e7cdf113
2942,07/27/2020,Chris,Durfee,2010 Rising Hill Drive Norman ,OK ,73071,Chris.Durfee@gmail.com,Yellow Light,N/A,a9b833f7a592577fc50121c6db4b4536e72e7edd,887309d048beef83ad3eabf2a79a64a389ab1c9f
2943,06/08/2021,Concetta,Turner,320 Northwest 22nd Street Oklahoma City ,OK ,73103,Concetta.Turner@gmail.com,Green Light,N/A,70f3134574e5106e0c764cfe9ded29dd14daa7ac,632667547e7cd3e0466547863e1207a8c0c0c549
2944,01/04/2021,Sonia,Hill,27 Cabbage Crossing Savannah ,GA ,31411,Sonia.Hill@gmail.com,Green Light,N/A,0242f82ec659de4d79499fc422f6788401d5ef33,5b384ce32d8cdef02bc3a139d4cac0a22bb029e8
2945,02/21/2021,Raymond,Bennett,1718 Underwood Road Gambrills ,MD ,21054,Raymond.Bennett@gmail.com,Red Light,N/A,868bf174f72ba99e301d1696a468567dd5917d99,fa35e192121eabf3dabf9f5ea6abdbcbc107ac3b
2946,01/12/2021,Vivian,Thomason,6101 North 60th Avenue Glendale ,AZ ,85301,Vivian.Thomason@gmail.com,Red Light,N/A,3e21b00d4e7d4c7951a8ebfa1f8709d820af0d57,fa35e192121eabf3dabf9f5ea6abdbcbc107ac3b
2947,12/24/2022,Mavis,Davis,2330 39th Street Northwest Washington ,DC ,20007,Mavis.Davis@gmail.com,Red Light,N/A,53d126f81159d36b049dbb157b1ac998c73e32b4,356a192b7913b04c54574d18c28d46e6395428ab
2948,11/25/2020,Mary,Ackley,32 Prospect Street Manchester ,CT ,06040,Mary.Ackley@gmail.com,Yellow Light,N/A,fd52ae318dbb84d0fdb688c58f3d3af6e2c296d8,fe2ef495a1152561572949784c16bf23abb28057
2949,04/19/2023,Sarah,Fernandez,3511 Oakland Zion Road Fayetteville ,AR ,72703,Sarah.Fernandez@gmail.com,Red Light,N/A,bcc1d2e8c65a94c87bba4686a597afa41fdfed13,b6692ea5df920cad691c20319a6fffd7a4a766b8
2950,11/19/2022,Fred,Funk,604 Northwest 118th Street Oklahoma City ,OK ,73114,Fred.Funk@gmail.com,Red Light,N/A,61a1964d95b6e12ddd1667018f00f7b30691d7a9,632667547e7cd3e0466547863e1207a8c0c0c549
2951,02/01/2020,Love,Ward,145 Saint John Street Manchester ,CT ,06040,Love.Ward@gmail.com,Green Light,N/A,4fb6f9fb66cb321ff4866f794251bb5233663898,77de68daecd823babbb58edb1c8e14d7106e83bb
2952,06/20/2020,Helen,Goff,6118 North 60th Avenue Glendale ,AZ ,85301,Helen.Goff@gmail.com,Yellow Light,N/A,cb2d977ae5a4f33ee96a02260b075f39f980793d,f6e1126cedebf23e1463aee73f9df08783640400
2953,03/03/2021,Loretta,Chandler,1420 12th Street Northwest Washington ,DC ,20005,Loretta.Chandler@gmail.com,Green Light,N/A,8f6bedc8158669e21abdf3780bb8205f6dae12bd,fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f
2954,05/04/2022,Adam,Roberts,6029 Wright Street Arvada ,CO ,80004,Adam.Roberts@gmail.com,Green Light,N/A,a21a99b4ca3e079ff7d9bad8a6c09f077e4d73da,fe2ef495a1152561572949784c16bf23abb28057
2955,10/19/2020,Theodore,Jones,8597 Bay Road Pasadena ,MD ,21122,Theodore.Jones@gmail.com,Green Light,N/A,a3bfb48e797618f46e56c31969317dd28b4e88ff,12c6fc06c99a462375eeb3f43dfd832b08ca9e17
2956,12/07/2022,Omar,Love,17623 Norma Lane Fountain ,FL ,32438,Omar.Love@gmail.com,Green Light,N/A,8c26e920c14af5e653f07b16dd3cfdd2126106ad,0ade7c2cf97f75d009975f4d720d1fa6c19f4897
2957,01/06/2023,Michael,Brown,12546 West Montebello Avenue Litchfield Park ,AZ ,85340,Michael.Brown@gmail.com,Red Light,N/A,1836d65c8c38d5d7fab10ba0da05d39e8f9007be,fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f
2958,10/30/2020,Albert,Crenshaw,829 Dunbarton Road Montgomery ,AL ,36117,Albert.Crenshaw@gmail.com,Red Light,N/A,96e212ebaeaf04c9fc237cf3d6a6d7362eaaddd8,c1dfd96eea8cc2b62785275bca38ac261256e278
2959,04/16/2023,Jennifer,Clark,99 Pond Avenue Brookline ,MA ,02445,Jennifer.Clark@gmail.com,Yellow Light,N/A,611628b55b282b1816b764dba09e7b5c04144108,22d200f8670dbdb3e253a90eee5098477c95c23d
2960,03/30/2021,Erika,Balfour,5912 North 48th Avenue Glendale ,AZ ,85301,Erika.Balfour@gmail.com,Yellow Light,N/A,6c6d97a5d50e1b4e590acfd1ba255fa422519360,fc074d501302eb2b93e2554793fcaf50b3bf7291
2961,05/01/2022,Jennifer,Proctor,7541 Florence Circle Anchorage ,AK ,99507,Jennifer.Proctor@gmail.com,Green Light,N/A,de8d36b5e58a064960b8324c7650dc0e6a66237a,761f22b2c1593d0bb87e0b606f990ba4974706de
2962,01/08/2020,Mamie,Washington,3415 Brookdale Drive Santa Clara ,CA ,95051,Mamie.Washington@gmail.com,Red Light,N/A,6c21d07aebf956852a319e50fe864b021dad513d,bc33ea4e26e5e1af1408321416956113a4658763
2963,02/13/2020,Carole,Menken,18117 Muldrow Street Anchorage ,AK ,99577,Carole.Menken@gmail.com,Green Light,N/A,43e52004cfb4b81c0dbb69d10df3e38222a636f4,f1f836cb4ea6efb2a0b1b99f41ad8b103eff4b59
2964,11/11/2020,Terrie,Powell,4455 West 61st Place Arvada ,CO ,80003,Terrie.Powell@gmail.com,Yellow Light,N/A,14b025c7c641eb334a1aac5eee4b6bc8274e38e4,827bfc458708f0b442009c9c9836f7e4b65557fb
2965,11/05/2021,Miles,Seaman,1601 Northwest 22nd Street Oklahoma City ,OK ,73106,Miles.Seaman@gmail.com,Red Light,N/A,2d71d3bbfdb140c2c7572335613495da5c3fe807,d435a6cdd786300dff204ee7c2ef942d3e9034e2
2966,12/22/2020,Tommy,Wolfe,1347 Blackwalnut Court Annapolis ,MD ,21403,Tommy.Wolfe@gmail.com,Green Light,N/A,7cc71ba2708aea60e66eef6d5e2f2563deae9eac,7b52009b64fd0a2a49e6d8a939753077792b0554
2967,04/19/2023,Cody,Lancaster,1408 Holly Street Nashville ,TN ,37206,Cody.Lancaster@gmail.com,Red Light,N/A,7fba0bdd01fcf3e75c319c4c192f2097865c4170,64e095fe763fc62418378753f9402623bea9e227
2968,02/17/2021,Lillian,Moreno,19 Euston Street Brookline ,MA ,02446,Lillian.Moreno@gmail.com,Red Light,N/A,1c42bf3bba8ea9223732b9914dc3c6ab2969a0e1,972a67c48192728a34979d9a35164c1295401b71
2969,11/01/2021,Daryl,Polk,4560 Hurlston Drive Montgomery ,AL ,36116,Daryl.Polk@gmail.com,Green Light,N/A,11e33d17cb811ded901acea99f078477ce0c064b,902ba3cda1883801594b6e1b452790cc53948fda
